Instance 1
17719
1200,1386
939,1109
552,595
107,533
125,281
1952,1573
754,1782
923,511
1780,1948
1479,1311
1130,1608
1893,812
1724,1252
1725,622
1854,279
1661,1784
1661,606
1903,972
858,903
382,1755
463,259
661,1296
1446,1722
1626,1736
1910,805
767,486
1742,1797
210,641
1471,1520
1503,1838
517,28
1629,1012
954,669
692,1691
480,1915
1302,1777
334,424
826,1046
608,904
314,1031
590,1505
231,1389
1566,1740
862,356
1863,1198
712,513
808,1685
1089,690
1761,873
1625,560
413,1986
1504,245
1124,1633
824,1068
1244,492
1695,1496
1084,1232
1430,270
1477,784
509,727
1720,1892
1853,402
94,1708
1412,162
1143,1151
1038,1279
393,1700
1221,1183
333,380
1351,900
1096,773
890,1632
1531,92
73,336
1117,1563
1572,726
529,1689
943,661
570,1304
1617,1564
1657,1765
1675,179
1075,1120
740,1772
810,1612
1932,716
946,1528
19,1250
307,1050
661,220
1321,1506
943,566
1934,224
274,1442
1804,1046
1193,1984
963,1492
1578,937
702,1540
1358,1640
488,42
1945,1170
1413,908
1274,1876
1883,367
1627,952
1035,835
1187,1233
1718,242
1687,1990
1788,10
1433,115
1935,315
1481,1804
284,1736
836,639
622,1963
137,1748
250,816
507,1664
1191,544
Instance 11
11787
1428,750
1070,248
517,292
1664,339
1241,490
1394,1264
1420,1276
610,704
1317,1268
721,1353
1131,525
1566,641
1608,148
779,1301
800,480
1758,446
386,414
28,1655
1548,1680
152,968
913,1896
650,1574
1786,625
840,1543
529,1714
994,1961
771,804
1749,1491
927,1030
330,1560
1410,685
1803,115
871,1866
1327,1225
1827,1005
171,661
1104,566
108,49
1684,172
1741,165
1720,967
292,1543
1790,1095
1437,1645
749,852
1879,579
1974,1278
529,1580
1208,1752
388,269
760,478
557,125
388,678
105,493
826,768
1012,1999
1628,833
1845,266
778,304
1392,498
1327,901
95,633
227,639
781,1578
472,955
937,1297
1692,1880
578,1448
411,1577
610,668
1323,534
505,1628
1159,1251
1123,1536
967,1337
529,1903
973,1596
1780,1052
572,912
1841,138
461,514
4,225
440,1553
501,375
985,1828
1352,618
1346,1977
1913,1184
1618,468
1095,453
1017,340
733,686
1399,782
247,802
1984,1366
1363,1218
163,51
1429,1076
324,1882
655,1069
1686,1761
448,1501
1280,1596
964,1239
1422,1711
1973,766
293,436
169,1663
1567,535
198,1564
424,262
1816,1851
729,694
1863,1190
1702,1285
996,1380
1947,519
1527,917
386,2000
103,198
1324,363
1469,330
655,1958
1099,1162
33,456
1097,1318
1742,1206
1423,1786
946,501
1267,925
6,697
1171,615
1656,1611
1362,744
1955,512
1689,189
133,1637
1545,1057
736,1190
197,1035
1789,1471
1054,418
1088,17
1599,1632
1202,380
1918,1863
269,557
1084,1803
252,957
1990,1460
972,284
1678,1462
936,748
1669,1378
731,1599
1362,1179
1617,133
1195,176
818,84
891,1499
1960,521
1908,1517
162,295
1957,464
316,1439
1346,980
269,1909
1819,1274
1817,1588
558,1188
1671,1572
1033,554
1928,1417
541,1942
905,232
1418,142
731,1312
1148,535
1530,316
1900,1875
1675,1950
383,1980
1186,1533
337,1287
1077,1897
440,1313
1218,655
2,698
1108,17
1388,678
1846,1078
1812,602
1538,766
1868,403
417,490
1968,839
1990,940
707,1735
728,1461
1127,1458
Instance 12
11585
943,1800
1453,1938
288,1733
1745,368
153,1180
1049,68
1897,652
350,896
447,1621
1654,1607
1135,733
1954,1854
469,696
439,1222
1276,1441
432,1863
1691,634
648,88
1041,1171
947,1085
1861,888
1991,1839
1978,409
1929,273
1889,783
570,1654
506,1345
377,391
750,133
44,480
1443,78
435,1071
1476,198
224,903
348,59
1684,651
1797,1886
1801,1677
493,1885
96,1068
1524,556
388,416
779,1094
1093,1348
1207,1328
1585,451
1425,75
667,1965
1180,1266
1255,371
748,753
989,817
535,1330
1712,1255
850,1150
1465,78
102,1471
1005,1087
538,1479
684,1691
12,750
1012,384
294,1895
1193,1751
906,875
514,1525
619,536
1560,539
364,33
1972,811
1560,980
653,1470
620,387
1185,731
1762,769
1596,702
146,1149
1520,483
1841,1116
1338,1674
149,1583
928,1220
1412,430
280,1324
1587,840
430,1055
1596,801
914,1252
742,1996
1259,1315
1312,1071
904,1575
1937,188
377,68
186,621
576,1745
471,1217
538,1418
1393,516
1237,1075
1324,1510
1609,1580
257,1129
1291,241
1721,823
337,1242
916,1891
1585,1509
118,1565
259,231
1893,1289
1926,1959
676,1125
1947,973
1874,1741
1235,439
805,89
291,1767
1523,501
253,1538
1829,1729
7,1386
1654,200
278,308
1368,643
1074,995
579,1181
1844,14
483,930
280,1910
1951,241
1818,1649
1173,789
1594,196
923,925
1840,495
276,913
544,1623
947,997
1560,1473
366,577
295,973
24,1233
613,1534
699,1783
1636,213
1741,148
1785,1872
1780,364
1555,551
895,1812
303,1190
1634,1413
1612,1865
43,377
707,1799
339,940
1793,1523
1787,1443
1239,791
1893,111
48,1106
120,907
208,1055
988,986
209,32
644,420
1249,1390
765,1108
1473,1592
2,1092
964,1470
110,848
1160,1411
1312,1562
842,1920
1572,1870
932,835
953,1093
1947,271
1467,1625
1166,259
507,791
1284,32
238,1222
687,1887
184,615
1314,657
1644,591
1546,1966
542,283
548,647
1853,1300
1045,955
1839,722
1673,561
1995,1923
1695,683
812,1190
152,1185
Instance 13
4588
1322,322
1971,1231
1710,742
611,104
1758,1986
739,1031
930,1881
503,1636
175,940
1107,1340
67,381
285,1752
571,1305
496,1239
47,1383
524,1094
825,657
230,561
1488,1008
1261,392
1865,229
1661,1553
1647,1659
1552,1279
1552,1923
308,722
972,408
964,1127
189,820
1033,685
395,1429
302,1986
996,385
1755,347
980,1909
1308,204
1477,70
1702,216
89,1383
1604,1774
30,1504
729,189
669,953
1628,1009
700,1963
687,1622
807,1314
819,591
1451,323
369,7
1194,1048
819,1574
1843,1181
28,1070
612,1132
1940,414
494,1354
1981,1619
86,94
1658,590
1207,1435
312,958
841,769
393,889
1160,1611
1167,1191
1686,104
329,927
1018,1437
1659,1223
1958,1953
1533,977
1372,1762
1899,1803
668,1302
138,1664
372,1495
1136,1401
975,880
1832,1617
1947,423
1543,1263
1618,1599
430,1626
488,1751
1631,448
1449,756
1767,390
386,585
1821,178
1689,463
1694,1424
1291,1041
1164,1317
1047,1230
1401,1189
494,1168
726,1292
1328,162
1869,1017
304,1400
1647,1295
1677,1706
1659,1908
805,711
376,1067
68,1395
843,1762
873,1188
89,1095
1197,1539
298,1121
843,197
1815,537
393,302
146,1987
701,1857
1244,1706
1688,114
1578,788
192,6
1763,411
678,1862
840,1066
1713,1349
703,5
1303,1808
620,1952
1394,6
308,1433
190,670
606,1003
231,1123
1442,121
678,832
1468,460
1662,1773
539,1008
1167,97
1021,521
475,1818
799,1562
923,961
1837,1673
415,1944
1138,1076
965,832
38,667
386,552
910,1094
177,1143
1566,1204
1632,1707
898,251
1271,1813
651,910
763,845
1583,1385
1734,1991
1759,647
33,1417
206,1212
1394,532
767,763
728,185
620,1400
742,157
1626,1323
70,1351
455,359
624,1728
1266,1904
502,220
583,1560
469,1596
13,1032
746,1592
414,719
653,1463
1255,1806
513,581
1007,651
1145,700
636,813
1251,48
531,1118
1079,1576
1523,1873
1813,1350
1055,1501
363,328
6,708
420,1602
196,601
973,1531
1190,1090
821,1143
1625,404
63,1709
1043,1542
Instance 14
12076
1398,935
1118,1517
630,545
174,1389
1843,1892
1310,1082
1232,1401
1701,1791
1254,557
1465,714
1626,1088
1238,1181
951,1307
1772,268
1121,1470
1924,482
214,1247
1483,1165
713,1762
1957,1376
584,32
1642,1173
989,1087
1102,468
230,599
1514,1923
890,384
1250,696
91,824
1538,1313
1273,1937
86,374
1975,601
116,1409
1723,1265
1460,746
1317,1366
61,996
1560,647
497,1436
1794,1559
1032,403
480,32
52,1677
1486,41
766,726
786,1584
1551,1702
783,1970
427,107
1647,643
1809,1175
727,149
1904,169
327,333
1886,54
1000,1340
1368,273
1839,1595
546,1761
1226,1576
1908,1698
964,890
1404,1045
1815,947
575,407
1077,334
1319,1420
1016,902
1645,1503
737,1532
110,1562
1389,1547
424,1037
1464,849
156,544
1396,959
421,1272
681,395
970,302
283,1030
1204,59
230,1471
287,198
985,829
751,1443
1442,1739
1771,1079
205,1016
641,1145
172,1868
1882,707
1408,1291
876,1030
1779,1918
988,940
886,1402
1675,1229
466,225
298,1560
1615,715
49,1009
1946,30
663,109
91,1850
1488,58
868,1630
1840,1639
1832,398
1568,287
958,281
1284,747
1763,1220
806,815
301,650
19,768
147,343
580,1233
742,1029
1686,1536
1297,1952
442,814
814,1105
1322,1572
725,493
1629,1779
167,1529
943,1083
952,392
109,1262
1933,34
1498,674
660,398
970,1100
1960,1378
1279,1136
388,59
482,1092
392,857
1336,198
459,335
640,1850
1501,1647
985,634
1344,864
1524,1873
249,738
967,597
1153,875
1282,1986
507,714
338,1568
1444,1271
68,776
379,1135
1659,1804
1053,1884
738,1145
589,1787
1539,1664
138,402
1655,628
354,548
134,1698
1125,1988
1384,601
1707,1132
1643,886
1770,1090
